row.names	refseq	HLD_85_R1	HLD_80_R1	HLD_72_2_R1	HLD_47_R1	HLD_28_R1	HLD_23_R1	HLD_112_R1	HLD_111_2_R1	HLD_102_R1	HLD_100_R1	CL_177_R1	CL_173_2_R1	CL_169_BL_R1	CL_166_BL_R2_R1	CL_165_R1	CL_160_R1	CL_144_2_R1	CL_141_BL_R2_R1	CL_139_BL_2_R1	CL_119_R1	subsys4	subsys1	subsys2	subsys3
4635	2550	2059127_Streptococcus_CP000725.1|ABV10774.1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	5	0	0	3	0	0	Small protein similar to cysteinyl-tRNA synthetase			
4636	2551	717314_Clostridium_CBYM010000002.1_Clostridium_sp._WGS_project_CBYM000000000_data,_contig_00002,_whole_genome_shotgun_sequence|orf00035	2	25	5	0	3	1	0	0	0	0	1	0	0	0	0	0	0	24	0	1	Membrane bound hydrogenase, MbhH subunit			
4637	2552	1107250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hypothetical protein NAS141_09886			
4638	2553	2082019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tRNA-dependent lipid II-Ser--L-alanine ligase			
4639	2554	2214393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Oligogalacturonate lyase (EC 4.2.2.6)			
4640	2555	2187813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Alpha-related fimbriae chaperone 1			
4641	2556	48418_Akkermansia_FR897101.1|CDD93596.1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	271	0	0	0	Uracil-DNA glycosylase, family 3			
4642	2557	1611576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Protocatechuate 3,4-dioxygenase alpha chain (EC 1.13.11.3)			
4643	2558	1829836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PhnH protein			
4644	2559	516542_Clostridiales_BAIL02000172.1_Clostridiales_bacterium_VE202-29_DNA,_contig:_VE202-29_contig00172,_whole_genome_shotgun_sequence|orf00035	1	2	2	0	30	9	1	0	2	2	7	0	4	0	0	0	2	0	5	0	Maltose/maltodextrin ABC transporter, permease protein MalG			
4645	2560	438379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Taurine transporter substrate-binding protein			
4646	2561	546606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cytochrome c-552 precursor			
4647	2562	1194478	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	24	0	0	0	0	Cys regulon transcriptional activator CysB			
4648	2563	2037894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	preQ1-regulated inosine-uridine nucleoside hydrolase (EC 3.2.2.1)			
4649	2564	285043	0	2	3	9	10	0	0	1	0	0	0	2	0	0	0	7	0	0	0	0	ATP-dependent DNA helicase UvrD/PcrA, clostridial paralog 2			
4650	2565	1353217	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	Methyltransferase, anthrose biosynthesis			
4651	2566	1644935	0	11	0	0	22	0	54	23	403	0	0	0	0	0	0	0	1	0	0	0	Carboxypeptidase T (EC 3.4.17.18)			
4652	2567	1967402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Copper resistance protein C precursor			
4653	2568	1585878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mercuric transport protein, MerE			
4654	2569	1301233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Malto-oligosyltrehalose trehalohydrolase (EC 3.2.1.141)			
4655	2570	2110859	0	10	48	59	333	2	9	66	260	38	809	5	22	96	34	2	1	34	1302	28	Oligopeptide transport system permease protein OppB (TC 3.A.1.5.1)			
4656	2571	739253	0	0	0	0	0	0	0	2	68	0	0	0	0	0	0	0	0	0	0	0	Heavy metal-(Cd/Co/Hg/Pb/Zn)-translocating P-type ATPase:Heavy metal translocating P-type ATPase			
4657	2572	2210313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cyanophycin synthase II			
4658	2573	1706763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5-methylthioadenosine/S-adenosylhomocysteine nucleosidase related protein BCZK2595			
4659	2232014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Virulence protein MsgA				
4660	2215007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Putative pertussis-like toxin subunit PtlB				
4661	1609227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ynd				
4662	2059128	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D-amino acid dehydrogenase small subunit (EC 1.4.99.1)				
4663	945616	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PTS system, sorbose-specific IID component (EC 2.7.1.69)				
4664	440397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N-Acetyl-D-glucosamine ABC transport system ATP-binding protein				
4665	1828140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Starvation lipoprotein Slp paralog				
4666	1058389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Stage III sporulation protein AE				
4667	60528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L-arabinose-specific 1-epimerase (mutarotase)				
4668	816786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Polyferredoxin NapH (periplasmic nitrate reductase)				
4669	1253443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NAD-independent protein deacetylase AcuC				
4670	1277527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	decarboxylase				
4671	2248910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Siderophore [Alcaligin-like] biosynthesis complex, long chain				
4672	1950122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FIG033680: Hypothetical protein				
4673	15899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Phosphoserine phosphatase (EC 3.1.3.3)				
4674	334920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Antirepressor [Bacteriophage A118]				
4675	943035	0	0	0	0	0	0	0	0	0	0	196	0	0	858	0	0	0	0	0	0	YhfA Protein in tra region of some IncF plasmids				
4676	1667311	0	9	178	199	0	0	0	110	0	0	0	0	0	0	4	1	0	0	1	1	Adenylate/guanylate cyclase (EC 4.6.1.2)				
4677	1431260	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Argininosuccinate synthase (EC 6.3.4.5)				
4678	1964470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	conserved protein associated with acetyl-CoA C-acyltransferase				
4679	345176_Bifidobacterium_AP012325.1|BAR01278.1	1	0	19	0	0	0	0	5	0	366	0	0	0	0	0	2	0	1	15	17	LSU ribosomal protein L4p (L1e)				
4680	1622670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Flagellar biosynthesis protein FlgN				
4681	1474035_Porphyromonas_KL544021.1|KEJ87001.1	34	0	0	76	3	2	0	29	2	23	15	2	2	8	11	3	0	0	1	0	Aspartate carbamoyltransferase (EC 2.1.3.2)				
4682	1142663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Putative esterase, FIGfam005057				
4683	521833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Evolved beta-D-galactosidase transcriptional repressor				
4684	1363332_Parabacteroides_JNHL01000013.1|KDS53591.1	4	0	0	7	0	1	0	7	0	9	0	0	4	0	1	0	0	0	0	0	Streptolysin S biosynthesis protein B (SagB)				
4685	1923223	0	0	0	0	0	1	0	0	0	0	15	0	0	1	0	0	0	0	0	0	Hypothetical protein YaeJ with similarity to translation release factor				
4686	19570	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	Additional component NikL of nickel ECF transporter				
4687	1661073_Roseburia_GG692725.1|EEV00651.1	6	73	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	38	0	Protein gp10 [Bacteriophage A118]				
4688	1974867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cytochrome c oxidase subunit CcoQ (EC 1.9.3.1)				
4689	619075	0	0	0	0	0	0	1	0	1	3	156	0	2	30	0	0	3	4	1	29	Biotin carboxyl carrier protein of acetyl-CoA carboxylase				
4690	603004_Clostridium_JH376433.1|EHE95402.1	3	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	Methylmalonate-semialdehyde dehydrogenase [inositol] (EC 1.2.1.27)				
4691	1946440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Putative polyribitolphosphotransferase				
4692	717436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Pullulanase (EC 3.2.1.41)				
4693	1436017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LSU ribosomal protein L29p (L35e)				
4694	1813755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D-allulose-6-phosphate 3-epimerase (EC 5.1.3.-), row_id 1016				
4695	65371	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	Membrane-bound lytic murein transglycosylase E (EC 3.2.1.-)				
4696	1118986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Nitrite reductase accessory protein NirV				
4697	2855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Aminopeptidase YpdF (MP-, MA-, MS-, AP-, NP- specific)				
4698	980389_Escherichia_AP010960.1|BAI34286.1	1	3	0	0	0	23	0	1	0	0	34	0	0	61	0	0	0	4	3	1	Aminoacyl-histidine dipeptidase (Peptidase D) (EC 3.4.13.3)				
4699	456632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Predicted monooxygenase RutA in novel pyrimidine catabolism pathway				
4700	1481766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRISPR-associated RAMP Cmr3				
4701	1437964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Choline dehydrogenase (EC 1.1.99.1)				
4702	1143282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cyanoglobin				
4703	2238654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Aldehyde dehydrogenase A (EC 1.2.1.22)				
4704	33827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3-(3-hydroxy-phenyl)propionate hydroxylase (EC 1.14.13.-)				
4705	1284966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2-methyl-6-phytyl-1,4-benzoquinone cyclase				
4706	619073	0	0	0	0	0	0	3	0	0	0	328	0	0	148	1	0	0	3	0	283	6-phosphogluconolactonase (EC 3.1.1.31)				
4707	1619839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Urate oxidase (EC 1.7.3.3)				
4708	637331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ethanolamine utilization protein similar to PduV				
4709	993958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Adenine deaminase (EC 3.5.4.2)				
4710	222640_Bacteroides_GG705149.1|EEY85274.1	1	0	0	11	1	0	0	1	0	7	0	0	5	1	0	4	1	0	1	0	Sporulation initiation phosphotransferase (Spo0F)				
4711	37516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3-dehydroshikimate dehydratase				
4712	1875022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PTS system, sucrose-specific IIC component (EC 2.7.1.69)				
4713	1797114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LysR family transcriptional regulator PA0133				
4714	1450813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D-Ornithine 4,5-aminomutase S subunit (EC 5.4.3.5)				
4715	1909879	0	0	0	0	0	3	0	0	0	0	31	0	0	2	0	0	0	5	1	1	Galactosamine-6-phosphate isomerase (galactosamine-6-phosphate deaminase) (EC 5.3.1.-)				
4716	1879728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PTS system, mannitol-specific cryptic IIC component (EC 2.7.1.69)				
4717	2040090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UDP-galactose:(galactosyl) LPS alpha1,2-galactosyltransferase WaaW (EC 2.4.1.-)				
4718	1346321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DNA-binding response regulator, LuxR family, near polyamine transporter				
4719	1349566	0	0	0	1	0	2	0	0	0	0	0	0	0	0	6	0	0	0	0	1	Soluble pyridine nucleotide transhydrogenase (EC 1.6.1.1)				
4720	1257115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Hypoxanthine/guanine permease PbuG				
4721	1338996_Oscillibacter_KI271534.1|ERK58301.1	2	26	0	5	0	0	0	12	17	1	0	3	12	0	26	21	0	79	7	0	Sodium/myo-inositol cotransporter				
4722	148276	0	14	0	2	3	0	0	0	80	0	0	0	2	6	0	0	0	29	1	0	UDP-glucuronate 5-epimerase (EC 5.1.3.12)				
4723	2574	1900764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Nitrate/nitrite sensor protein (EC 2.7.3.-)			
4724	2575	632662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Protein gp13 [Bacteriophage A118]			
4725	2576	1215108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cysteine desulfurase (EC 2.8.1.7), SufS subfamily			
4726	2577	907860	0	0	0	0	0	30	0	1	0	0	0	0	0	1	16	2	1	8	0	0	Cell division trigger factor (EC 5.2.1.8)			
4727	2578	786186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase (EC 2.3.1.-)			
4728	2579	1422559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Glycerol dehydrogenase (EC 1.1.1.6)			
4729	2580	2073638	0	0	0	2	0	0	0	0	0	0	0	1	1	0	2	0	0	6	0	2	Serine protease, DegP/HtrA, do-like (EC 3.4.21.-)			
4730	2581	2110565	0	0	0	0	0	0	1	0	0	0	2	10	0	1	4	0	0	101	0	0	M protein trans-acting positive regulator (Mga)			
4731	2582	1030276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Succinate dehydrogenase cytochrome b558 subunit			
4732	2583	1461232	0	0	0	0	0	0	0	0	9	0	0	43	0	0	0	7	0	0	0	0	Membrane-bound lytic murein transglycosylase D precursor (EC 3.2.1.-)			
4733	2584	1110987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Creatinase (EC 3.5.3.3)			
4734	2585	103125_Bacteroides_JH724250.1|EIY55609.1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	internalin, putative			
4735	2586	1422558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Transcription regulator of multidrug efflux pump operon, TetR (AcrR) family			
4736	2587	583929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Putative phosphatase YfbT			
4737	2588	424255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,4-dihydroxyphenylacetate 2,3-dioxygenase (EC 1.13.11.15)			
4738	2589	888446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	putative facilitator of salicylate uptake			
4739	2590	2226116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	IncF plasmid conjugative transfer pilus assembly protein TraL			
4740	2591	2057793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Hemoglobin-dependent two component system, sensory histidine kinase HrrS			
4741	2592	114961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Adenine-specific methyltransferase (EC 2.1.1.72)			
4742	2593	212482_Bacteroides_JH724079.1|EIY21927.1	17	0	18	81	19	0	0	79	10	56	0	40	20	0	26	21	0	1000	0	0	Two-component sensor PilS			
4743	2594	1587215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Periplasmic nitrate reductase component NapE			
4744	2595	1099265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Possible hydrolase or acyltransferase RutD in novel pyrimidine catabolism pathway			
4745	2596	1239408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	Putative secretion accessory protein EsaA/YueB			
4746	2597	217856	0	1	0	0	0	0	0	0	0	0	0	265	29	0	0	0	0	1238	0	0	Membrane-associated zinc metalloprotease			
4747	2598	1316946	0	0	0	0	0	2	0	1	0	4	0	0	0	0	0	0	0	0	0	0	Putative deoxyribonuclease similar to YcfH, type 4			
4748	2599	2171165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ADP compounds hydrolase NudE (EC 3.6.1.-)			
4749	2600	1302564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Carbon monoxide dehydrogenase form I, large chain( EC:1.2.99.2 )			
4750	2601	2059121	0	0	0	0	0	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	Putative deoxyribose-specific ABC transporter, permease protein			
4751	2602	347447	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	47	0	0	Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily A1 (as in PMID19099556)			
4752	2603	926722_Enterorhabdus_AUGK01000005.1_Enterorhabdus_mucosicola_DSM_19490_G503DRAFT_scaffold00004.4_C,_whole_genome_shotgun_sequence|orf00270	2	0	2	12	2	11	25	2	0	6	0	1	0	0	0	3	1	0	2	2	Cytochrome c heme lyase subunit CcmF			
4753	2604	1108005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Various polyols ABC transporter, ATP-binding component			
4754	2605	2181973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Type III secretion bridge between inner and outermembrane lipoprotein (YscJ,HrcJ,EscJ, PscJ)			
4755	2606	440596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cytochrome c in methylamine utilization cluster			
4756	2607	134595	0	0	0	0	3	0	0	0	0	0	0	46	105	0	0	0	0	2435	0	2	Erythronate-4-phosphate dehydrogenase (EC 1.1.1.290)			
4757	2608	427762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L-2-keto-3-deoxyarabonate dehydratase (EC 4.2.1.43)			
4758	2609	1143407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FIG002571: 4-hydroxybenzoyl-CoA thioesterase domain protein			
4759	2610	1158079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Internalin-like protein (LPXTG motif) Lmo1136 homolog			
4760	2611	840833	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tRNA pseudouridine synthase A (EC 4.2.1.70)			
4761	2612	287827_Bacteroides_GL945098.1|EGM99877.1	6	0	0	0	0	44	24	6	5	149	5	7	0	42	3	0	0	11	0	0	Lipoteichoic acid synthase LtaS Type IIIa			
4762	2613	1865834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Citrate synthase (si) (EC 2.3.3.1)			
4763	2614	1113207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Methylthioadenosine deaminase			
4764	2615	1835319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PTS system, glucitol/sorbitol-specific IIC component (EC 2.7.1.69)			
4765	2616	1144371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Outer membrane protein [USSDB2E]			
4766	2617	872158_Eggerthella_CP001726.1|ACV54304.1	8	1	6	4	75	7	63	0	1	4	68	1	17	6	0	0	13	219	7	174	Substrate-specific component BL0695 of predicted ECF transporter			
4767	2618	1616254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28) AmpD			
4768	2619	1861549	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	N-carbamoyl-L-amino acid hydrolase (EC 3.5.1.87)			
4769	2620	2173216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3-carboxy-cis,cis-muconate cycloisomerase (EC 5.5.1.2)			
4770	2621	918909	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Molybdopterin-guanine dinucleotide biosynthesis protein MobA			
4771	2622	116114	0	4	0	0	0	0	0	0	0	0	1	0	0	0	44	0	0	0	0	0	Putative conjugative transposon mobilization protein BF0132			
4772	2623	1258675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Possible pyrimidine permease in reductive pathway			
4773	2624	1373169_Parabacteroides_HF987301.1|CCX77031.1	159	5	8	18	2	0	46	20	6	533	25	31	10	1	29	1	0	224	0	0	HipA protein			
4774	2625	1165030_Lachnospiraceae_GL945335.1|EGN49348.1	2	0	0	0	18	20	3	0	0	0	32	0	21	455	1	0	3	279	1	401	Beta-glucoside bgl operon antiterminator, BglG family			
4775	2626	1812829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Universal stress protein E			
4776	2627	767539	0	0	0	1	12	0	0	3	0	1	173	0	38	346	0	0	109	27	6	287	Group 2 RNA polymerase sigma factor			
4777	2628	940337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FIG003573: hypothetical protein			
4778	2629	1998214	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	Lipopolysaccharide cholinephosphotransferase LicD2 (EC 2.7.8.-)			
4779	2630	1204732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	9	ATPase component STY3232 of energizing module of queuosine-regulated ECF transporter			
4780	2631	48741_Akkermansia_FR897117.1|CDD94808.1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395	0	0	0	Menaquinone biosynthesis related protein, putative DHNA-CoA thioesterase			
4781	2632	1118441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	pyrrolysine-containing			
4782	2633	2207889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Outer membrane receptor for ferric enantio-pyochelin			
4783	2634	1880502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Hypothetical hydrolase YgeZ (EC 3.-.-.-)			
4784	2635	1208430	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	127	0	0	0	0	Flagellar biosynthesis protein FlhB			
4785	2636	446918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Benzoate transport protein			
4786	2637	780140_Coprococcus_DS483532.1|EDP27283.1	1	1	2459	2	0	0	7476	0	0	0	0	0	0	0	0	1	0	0	153	0	Stage II sporulation serine phosphatase for sigma-F activation (SpoIIE)			
4787	2638	1911096	0	0	0	0	0	2	0	0	0	0	14	1	0	0	0	0	0	0	0	0	Nickel transport ATP-binding protein NikE (TC 3.A.1.5.3)			
4788	2639	214273_Bacteroides_ADMO01000031.1|EFF53835.1	15	0	0	0	6	0	0	47	4	268	0	18	4	0	62	0	0	6	0	1	Conjugative transposon protein TraB			
4789	2640	1808272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NAD(P)H-flavin reductase (EC 1.5.1.29) (EC 1.16.1.3)			
4790	2641	1438856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2-Amino-2-deoxy-isochorismate synthase (EC 4.1.3.-)			
4791	2642	154303_Bacteroides_JH724308.1|EIY62859.1	56	79	0	0	16	56	0	0	0	7	2	6	0	4	0	0	0	0	0	0	Penicillin-binding protein 3			
4792	2643	432227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Various polyols ABC transporter, permease component 1			
4793	2644	2079720	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	Ethanolamine utilization polyhedral-body-like protein EutN			
4794	2645	1244585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Signal transduction protein CetA, mediates an energy taxis response			
4795	2646	2170632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GTP cyclohydrolase I (EC 3.5.4.16) type 2			
4796	2647	1137993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	UDP-N-acetylmuramate--alanine ligase (EC 6.3.2.8)			
4797	2648	796862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Site-specific tyrosine recombinase			
4798	2649	471818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Putative TolA protein			
4799	2650	830755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	membrane c-type cytochrome cy			
4800	2651	1616258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3)			
4801	2652	1916221	0	1	0	0	0	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Fimbrial protein YadL			
4802	2653	1637548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Indolepyruvate oxidoreductase subunit IorB II (EC 1.2.7.8)			
4803	2654	896544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Forms the bulk of type IV secretion complex that spans outer membrane and periplasm (VirB9)			
4804	2655	2205179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Adenosine (5)-pentaphospho-(5')-adenosine pyrophosphohydrolase (EC 3.6.1.-)			
4805	1124734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MSHA biogenesis protein MshM				
4806	1977978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)				
4807	946588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Response regulator BaeR				
4808	226098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	C-terminal domain of CinA type S				
4809	824932	0	1	0	0	0	1	0	0	0	1	0	3	0	0	1	0	0	0	1	0	Glycine/sarcosine/betaine reductase component C chain 1				
4810	560929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Predicted alpha-mannoside ABC transporter, permease protein 2				
4811	911246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Protein YaiA				
