refseq	HLD_85_R1	HLD_80_R1	HLD_72_2_R1	HLD_47_R1	HLD_28_R1	HLD_23_R1	HLD_112_R1	HLD_111_2_R1	HLD_102_R1	HLD_100_R1	CL_177_R1	CL_173_2_R1	CL_169_BL_R1	CL_166_BL_R2_R1	CL_165_R1	CL_160_R1	CL_144_2_R1	CL_141_BL_R2_R1	CL_139_BL_2_R1	CL_119_R1	subsys4	subsys1	subsys2	subsys3
860038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	phi 11 orf35 homolog [SA bacteriophages 11, Mu50B]	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Staphylococcal_phi-Mu50B-like_prophages
1430644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Hexose phosphate uptake regulatory protein UhpC	Carbohydrates	Monosaccharides	Hexose_Phosphate_Uptake_System
222047_Bacteroides_EQ973355.1|EEO53206.1	10	11	0	35	0	0	14	12	1	0	0	22	7	78	139	2	0	10	0	0	Histidine triad (HIT) nucleotide-binding protein, similarity with At5g48545 and yeast YDL125C (HNT1)	Clustering-based subsystems	NA	CBSS-176279.3.peg.1262
609358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5-keto-2-deoxygluconokinase (EC 2.7.1.92)	Carbohydrates	Sugar alcohols	Inositol_catabolism
236145	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	Probable poly(beta-D-mannuronate) O-acetylase (EC 2.3.1.-)	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Alginate_metabolism
1820093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Gamma-D-Glutamyl-meso-Diaminopimelate Amidase	Cell Wall and Capsule	NA	Recycling_of_Peptidoglycan_Amino_Acids
1592998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_Acid_Biosynthesis_FASII
2124220	0	1	1	1	0	2	0	0	0	0	0	2	0	0	4	0	0	0	0	0	Transcription accessory protein (S1 RNA-binding domain)	Clustering-based subsystems	NA	CBSS-393131.3.peg.612
1893687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Di/tripeptide permease DtpA	Membrane Transport	Uni- Sym- and Antiporters	Proton-dependent_Peptide_Transporters
1923982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Phage lysozyme	Phages, Prophages, Transposable elements	Phage Host Interactions	Phage_entry_and_exit
9709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TesB-like acyl-CoA thioesterase 5	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Acyl-CoA_thioesterase_II
408057	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	Iron-sulfur cluster regulator IscR	RNA Metabolism	Transcription	Rrf2_family_transcriptional_regulators
735784_Collinsella_DS995475.1|EEA90807.1	14	33	0	0	0	0	0	20	0	0	44	1	2	0	0	0	2	0	19	0	Capsular polysaccharide synthesis enzyme Cap5F	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Serotype_determining_Capsular_polysaccharide_biosynthesis_in_Staphylococcus
1113506	0	0	0	0	0	0	7	0	2	0	0	0	0	0	3	0	0	0	0	0	GbcA Glycine betaine demethylase subunit A	Stress Response	Osmotic stress	Choline_and_Betaine_Uptake_and_Betaine_Biosynthesis
534901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CoB--CoM-reducing hydrogenase (Cys) delta subunit	Respiration	Electron accepting reactions	Anaerobic_respiratory_reductases
2037613	0	1	3	10	31	1	0	2	33	0	7	0	2	0	3	0	0	5	15	2	Uracil phosphoribosyltransferase (EC 2.4.2.9)	Clustering-based subsystems	NA	LMPTP_YwlE_cluster
1624278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4)	Carbohydrates	Central carbohydrate metabolism	Dehydrogenase_complexes
599783	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	Endopeptidase spore protease Gpr (EC 3.4.24.78)	Dormancy and Sporulation	Spore DNA protection	Small_acid-soluble_spore_proteins
23916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Transcription elongation factor GreB	Clustering-based subsystems	Translation	CBSS-243265.1.peg.198
2155908	0	5	0	0	0	0	0	1	0	15	0	1	0	0	4	0	0	9	0	0	Nitrate/nitrite transporter	Nitrogen Metabolism	NA	Nitrate_and_nitrite_ammonification
544852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Formylmethanofuran dehydrogenase subunit A (EC 1.2.99.5)	Carbohydrates	One-carbon Metabolism	Methanogenesis
2094986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Glycosyltransferase LafA, responsible for the formation of Glc-DAG	Cell Wall and Capsule	Gram-Positive cell wall components	Polyglycerolphosphate_lipoteichoic_acid_biosynthesis
779364_Coprococcus_FP929039.1|CBK83034.1	915	3227	256	1	0	0	449	303	0	0	0	0	969	1	1	4103	0	0	18	0	Neopullulanase (EC 3.2.1.135)	Carbohydrates	NA	Sugar_utilization_in_Thermotogales
2100660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Glutathione reductase (EC 1.8.1.7)	Stress Response	Oxidative stress	Glutathione:_Redox_cycle
1610364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Outer membrane receptor proteins, mostly Fe transport	Iron acquisition and metabolism	NA	Hemin_transport_system
1397233_Parabacteroides_JH976466.1|EKN09987.1	59	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	80	0	0	Alpha-N-arabinofuranosidase (EC 3.2.1.55)	Carbohydrates	Monosaccharides	L-Arabinose_utilization
1795494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase (EC 1.3.1.28) [enterobactin] siderophore	Iron acquisition and metabolism	Siderophores	Siderophore_Enterobactin
479301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	putative carboxysome peptide B	Carbohydrates	CO2 fixation	CO2_uptake,_carboxysome
469640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Malate synthase G (EC 2.3.3.9)	Carbohydrates	Central carbohydrate metabolism	Glyoxylate_bypass
1128839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Kappa-fimbriae probable subunit	Virulence	Fimbriae of the Chaperone/Usher Assembly Pathway	&#954;-Fimbriae
1658791	0	5	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Positive regulator of CheA protein activity (CheW)	Regulation and Cell signaling	NA	Two-component_regulatory_systems_in_Campylobacter
1843357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Phosphatidylglycerophosphatase A (EC 3.1.3.27)	Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid_and_Glycerophospholipid_Metabolism_in_Bacteria
1580275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Sigma-70 factor FpvI (ECF subfamily), controling pyoverdin biosynthesis	Iron acquisition and metabolism	Siderophores	Siderophore_Pyoverdine
2008989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Two-component system response regulator	Regulation and Cell signaling	NA	Two-component_regulatory_systems_in_Campylobacter
2204007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Sensor protein basS/pmrB (EC 2.7.3.-)	Cell Wall and Capsule	Gram-Negative cell wall components	Lipid_A_modifications
1049001_Faecalibacterium_FP929046.1|CBL02931.1	708	362	61	147	1286	330	598	123	189	965	20	819	184	0	79	386	5	466	222	0	"phi-Carotenoid synthase" (EC 1.3.-.- and EC 2.1.1-)	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Carotenoids
1656711_Roseburia_FR888292.1|CDC14008.1	146	2	0	14	1	4	154	518	80	119	0	95	112	1	514	43	0	71	7	0	L-threonine 3-O-phosphate decarboxylase (EC 4.1.1.81)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Coenzyme_B12_biosynthesis
1580363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Type III secretion spans bacterial envelope protein (YscO)	Membrane Transport	Protein secretion system, Type III	Type_III_secretion_system
445296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Sarcosine dehydrogenase (EC 1.5.99.1)	Amino Acids and Derivatives	NA	Creatine_and_Creatinine_Degradation
281255	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	DNA topoisomerase III, Bacteroidales-type (EC 5.99.1.2)	DNA Metabolism	DNA replication	DNA_topoisomerases,_Type_I,_ATP-independent
625736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Substrate-specific component ThiT of thiamin ECF transporter	Cofactors, Vitamins, Prosthetic Groups, Pigments	NA	Thiamin_biosynthesis
1157891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MSHA pilin protein MshB	Membrane Transport	Protein and nucleoprotein secretion system, Type IV	Mannose-sensitive_hemagglutinin_type_4_pilus
1241913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Autoinducer 2 (AI-2) modifying protein LsrG	Regulation and Cell signaling	Quorum sensing and biofilm formation	Autoinducer_2_(AI-2)_transport_and_processing_(lsrACDBFGE_operon)
684457_Clostridium_KQ235884.1|KMW14237.1	21	0	0	5	0	0	0	0	0	2	0	0	1	0	1	0	4	0	0	0	Terminase, large subunit [Bacteriophage PhiNIH1.1]	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Listeria_phi-A118-like_prophages
2100547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteriocin-like peptide O BlpO	Virulence, Disease and Defense	Bacteriocins, ribosomally synthesized antibacterial peptides	Bacteriocin-like_peptides_Blp
727081	0	0	0	0	0	0	0	3	395	0	0	0	0	0	0	0	0	0	0	0	Major cell-binding factor precursor PebA	Virulence, Disease and Defense	Adhesion	Adhesion_of_Campylobacter
10849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ATP-dependent DNA helicase SCO5183	DNA Metabolism	DNA repair	DNA_repair,_bacterial_RecBCD_pathway
1754340_Ruminococcus_DS264307.1|EDM87050.1	90	34	415	50	90	223	107	21	7	0	112	10	219	0	135	6	42	0	766	0	Digeranylgeranylglycerophospholipid reductase	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Archaeal_lipids
1610279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Hypothetical protein associated with desferrioxamine E biosynthesis	Iron acquisition and metabolism	Siderophores	Siderophore_Desferrioxamine_E
493831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IncQ plasmid conjugative transfer DNA nicking endonuclease TraR (pTi VirD2 homolog)	Virulence	Type III, Type IV, Type VI, ESAT secretion systems	Type_4_secretion_and_conjugative_transfer
796371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Aquaporin Z	Stress Response	Osmotic stress	Osmoregulation
2043541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Phosphate:acyl-ACP acyltransferase PlsX	Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid_and_Glycerophospholipid_Metabolism_in_Bacteria
2219000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	General secretion pathway protein F	Membrane Transport	Protein secretion system, Type II	General_Secretion_Pathway
2249704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Transcriptional antiterminator of lichenan operon, BglG family	Carbohydrates	Di- and oligosaccharides	Beta-Glucoside_Metabolism
957297	0	0	0	0	0	0	0	0	1	0	10	1	0	177	0	0	0	30	6	0	Formate hydrogenlyase subunit 6	Respiration	NA	Formate_hydrogenase
1890963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Gamma-glutamyl-aminobutyraldehyde dehydrogenase (EC 1.2.1.-)	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Putrescine_utilization_pathways
1503318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DNA primase TraC (EC 2.7.7.-)	DNA Metabolism	DNA replication	DNA-replication
2071827	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	Ethanolamine utilization protein similar to PduU	Carbohydrates	Sugar alcohols	Ethanolamine_utilization
1395025_Parabacteroides_DS264542.1|EDN85719.1	473	180	22	177	0	0	0	138	6	93	2	217	49	0	29	18	2	8	9	0	Probable low-affinity inorganic phosphate transporter	Phosphorus Metabolism	NA	Phosphate_metabolism
837160	0	719	69	0	33	0	0	329	0	2175	0	0	0	1858	4	2	0	1	0	0	Adenosylhomocysteinase (EC 3.3.1.1)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine_Biosynthesis
1899976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ABC transporter multidrug efflux pump, fused ATP-binding domains	Membrane Transport	ABC transporters	ATP-dependent_efflux_pump_transporter_Ybh
2198968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Transcriptional regulator of AraC family, enterobactin-dependent, predicted	Iron acquisition and metabolism	Siderophores	Siderophore_Enterobactin
1266595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	Amino Acids and Derivatives	Glutamine, glutamate, aspartate, asparagine; ammonia assimilation	Glutamine,_Glutamate,_Aspartate_and_Asparagine_Biosynthesis
2125719_Streptococcus_CP000024.1|AAV62185.1	1	5	103	146	874	6	2	91	694	36	817	18	13	92	11	2	3	73	971	20	Topoisomerase IV subunit A (EC 5.99.1.-)	Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Resistance_to_fluoroquinolones
585836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Thiaminase II (EC 3.5.99.2)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	5-FCL-like_protein
2083440	0	2	4	1	0	0	4	1	2	5	2	7	0	0	21	0	2	57	0	1	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)	RNA Metabolism	RNA processing and modification	Polyadenylation_bacterial
1211668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	Teicoplanin-resistance associated HTH-type transcriptional regulator TcaR	Regulation and Cell signaling	Quorum sensing and biofilm formation	Biofilm_formation_in_Staphylococcus
784274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Firmicutes ribosomal L7Ae family protein	Protein Metabolism	Protein biosynthesis	Ribosome_LSU_bacterial
962043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Conjugative transfer protein TrbH	Virulence	Type III, Type IV, Type VI, ESAT secretion systems	Type_4_secretion_and_conjugative_transfer
790584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	proteasome regulatory subunit Rpn6	Protein Metabolism	Protein degradation	Proteasome_eukaryotic
1111281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IncI1 plasmid conjugative transfer protein TraF	Membrane Transport	Protein and nucleoprotein secretion system, Type IV	Type_4_conjugative_transfer_system,_IncI1_type
1144739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Rubredoxin-NAD(+) reductase (EC 1.18.1.1)	Stress Response	Oxidative stress	Rubrerythrin
515676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Formylmethanofuran dehydrogenase (molybdenum) subunit C (EC 1.2.99.5)	Carbohydrates	One-carbon Metabolism	Methanogenesis
1258013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L-cystine uptake protein TcyP	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine_Uptake_and_Metabolism
885132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Alcohol dehydrogenase, zinc-containing	Carbohydrates	Monosaccharides	D-Galacturonate_and_D-Glucuronate_Utilization
714620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lipoteichoic acid synthase LtaS Type IVa	Cell Wall and Capsule	Gram-Positive cell wall components	Polyglycerolphosphate_lipoteichoic_acid_biosynthesis
1215100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Hexapeptide transferase family protein	Clustering-based subsystems	Biosynthesis of galactoglycans and related lipopolysacharides	CBSS-376686.6.peg.291
1404158	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase (EC 2.3.1.89)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine_Biosynthesis_DAP_Pathway
466535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Glucose dehydrogenase (EC 1.1.99.10), membrane-bound, flavoprotein	Carbohydrates	Monosaccharides	D-gluconate_and_ketogluconates_metabolism
837233	0	615	29	1	22	0	0	236	0	2228	0	2	0	1920	5	0	0	0	0	1	Duplicated ATPase component of energizing module of predicted B12-regulated ECF transporter for dimethylbenzimidazole	Membrane Transport	NA	ECF_class_transporters
1966434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Galactonate dehydratase (EC 4.2.1.6)	Carbohydrates	Monosaccharides	D-galactonate_catabolism
2051424	0	6	6	7	0	1	28	2	1	9	4	0	10	9	84	5	0	136	4	8	dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Rhamnose_containing_glycans
1573835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Copper tolerance protein	Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Copper_homeostasis
1943453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MAP kinase p38 delta	Regulation and Cell signaling	Signal transduction in Eukaryotes	P38_MAP_kinase_pathways
1194257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Heme transporter IsdDEF, lipoprotein IsdE	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
1234194	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	4	0	Manganese transport protein MntH	Membrane Transport	NA	Transport_of_Manganese
1823506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Inner membrane protein YhjD	Cell Wall and Capsule	Gram-Negative cell wall components	Inner_membrane_protein_YhjD_and_conserved_cluster_involved_in_LPS_biosynthesis
1472365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Beta-N-acetylhexosaminidase, (GlcNAc)2 catabolism	Carbohydrates	Aminosugars	(GlcNAc)2_Catabolic_Operon
418555_Blautia_FR883804.1|CDB21126.1	204	3	407	227	1101	157	644	163	257	69	152	268	1173	0	142	60	431	0	496	1	Choline binding protein A	Stress Response	Osmotic stress	Choline_and_Betaine_Uptake_and_Betaine_Biosynthesis
1791665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Acyl-CoA thioesterase II (EC 3.1.2.-)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Acyl-CoA_thioesterase_II
1523344_Prevotella_GG703852.1|EFB36844.1	31	0	0	0	24	0	0	0	0	222	0	501	0	0	1	218	0	0	21	0	Endo-1,4-beta-xylanase A precursor (EC 3.2.1.8)	Carbohydrates	Monosaccharides	Xylose_utilization
525492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N-methylhydantoinase B (EC 3.5.2.14)	Nucleosides and Nucleotides	NA	Hydantoin_metabolism
1715833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Endoplasmic reticulum chaperon grp78 (BiP)	Regulation and Cell signaling	Proteolytic pathway	Regulatory_Intramembrane_Proteolysis_Pathways
1611574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit A (EC 2.8.3.5)	Metabolism of Aromatic Compounds	Metabolism of central aromatic intermediates	Catechol_branch_of_beta-ketoadipate_pathway
1924525	0	1	0	0	1	7	0	0	0	0	0	0	0	277	0	0	0	9	0	0	IncF plasmid conjugative transfer protein TrbI	Virulence	Type III, Type IV, Type VI, ESAT secretion systems	Type_4_secretion_and_conjugative_transfer
841019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	toluenesulfonate zinc-independent alcohol dehydrogenase	Metabolism of Aromatic Compounds	Peripheral pathways for catabolism of aromatic compounds	Toluene_degradation
1579289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Heme d1 biosynthesis protein NirL	Nitrogen Metabolism	NA	Dissimilatory_nitrite_reductase
1905529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ferric hydroxamate outer membrane receptor FhuA	Iron acquisition and metabolism	Siderophores	Siderophore_Aerobactin
1015159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	117	0	1397	0	1	Histidinol dehydrogenase (EC 1.1.1.23)	Amino Acids and Derivatives	Histidine Metabolism	Histidine_Biosynthesis
1736142_Ruminococcus_DS264328.1|EDM87840.1	200	388	1139	92	319	378	99	133	1957	346	94	272	459	1	159	27	98	294	879	52	Alanyl-tRNA synthetase family protein	Protein Metabolism	Protein biosynthesis	tRNA_aminoacylation,_Ala
1294576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Putative cytochrome P450 IgrA	Fatty Acids, Lipids, and Isoprenoids	NA	Cholesterol_catabolic_operon_in_Mycobacteria
1941690	0	0	2	0	0	11	0	0	0	1	149	0	0	76	0	0	0	13	6	0	Arginine decarboxylase, catabolic (EC 4.1.1.19)	Stress Response	Acid stress	Acid_resistance_mechanisms
1070897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N-acetylmannosamine-6-phosphate 2-epimerase (EC 5.1.3.9)	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Sialic_Acid_Metabolism
1851134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Nudix-like NDP and NTP phosphohydrolase YmfB	Nucleosides and Nucleotides	Detoxification	Nudix_proteins_(nucleoside_triphosphate_hydrolases)
1109554	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Multidrug efflux membrane fusion protein MexE	Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	MexE-MexF-OprN_Multidrug_Efflux_System
1790396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Flagellar biosynthesis protein FliR	Virulence, Disease and Defense	NA	C_jejuni_colonization_of_chick_caeca
1978197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Aspartokinase (EC 2.7.2.4) associated with ectoine biosynthesis	Stress Response	Osmotic stress	Ectoine_biosynthesis_and_regulation
1679151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Tryptophanyl-tRNA synthetase (EC 6.1.1.2)	Protein Metabolism	Protein biosynthesis	tRNA_aminoacylation,_Trp
1819894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Conserved ATP-binding protein YghS	Carbohydrates	NA	Conserved_cluster_around_inner_membrane_protein_gene_yghQ,_probably_involved_in_polysaccharide_biosynthesis
1493114_Porphyromonas_BAME01000001.1_Porphyromonas_bennonis_JCM_16335_DNA,_contig:_JCM16335.contig00001,_whole_genome_shotgun_sequence|orf00063	4	14	0	8	0	0	0	0	4	0	0	0	0	5	1	0	0	0	0	0	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	Cell Wall and Capsule	NA	Peptidoglycan_Biosynthesis
1912391	0	0	0	0	0	0	0	0	0	0	17	0	0	28	0	0	0	4	2	0	Colanic acid biosynthesis glycosyl transferase WcaA	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Colanic_acid_biosynthesis
1258503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Sporulation kinase A (EC 2.7.13.3)	Dormancy and Sporulation	NA	Sporulation_gene_orphans
2033495	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	Iron compound ABC uptake transporter permease protein PiuC	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
2003498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Staphylococcal enterotoxin L	Virulence, Disease and Defense	Toxins and superantigens	Prophage-encoded_Exotoxins
536181	0	42	1	0	0	2	0	0	0	2	1	0	16	0	0	0	0	3	0	0	Alpha-arabinosides ABC transport system, substrate-binding protein	Carbohydrates	Monosaccharides	L-Arabinose_utilization
504531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Predicted mannitol permease	Carbohydrates	Sugar alcohols	Mannitol_Utilization
1814777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Putative phosphatase YieH	DNA Metabolism	DNA repair	2-phosphoglycolate_salvage
1627879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Acyl carrier protein (ACP1)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid_and_Fatty_acid_biosynthesis_related_cluster
358644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Predicted rhamnose oligosaccharide ABC transport system, substrate-binding component	Carbohydrates	Monosaccharides	L-rhamnose_utilization
786187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Hydroxypyruvate reductase (EC 1.1.1.81)	Carbohydrates	Central carbohydrate metabolism	Glycolate,_glyoxylate_interconversions
2235642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Type III secretion protein (YscE)	Membrane Transport	Protein secretion system, Type III	Type_III_secretion_system
1250730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cytosolic long-chain acyl-CoA thioester hydrolase family protein	Carbohydrates	One-carbon Metabolism	Serine-glyoxylate_cycle
2193352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Dephospho-CoA kinase (EC 2.7.1.24)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Coenzyme A	Coenzyme_A_Biosynthesis
1546403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Gamma-glutamyl-GABA hydrolase (EC 3.5.1.94)	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Putrescine_utilization_pathways
