refseq_id	subsys4	subsys1	subsys2	subsys3
931055	Nucleoside-diphosphate-sugar epimerases	Clustering-based subsystems	NA	CBSS-296591.1.peg.2330
148276	UDP-glucuronate 5'-epimerase (EC 5.1.3.12)	Clustering-based subsystems	NA	CBSS-296591.1.peg.2330
134282	Nucleotide sugar epimerase	Clustering-based subsystems	NA	CBSS-296591.1.peg.2330
133428	NAD-dependent epimerase/dehydratase family protein	Clustering-based subsystems	NA	CBSS-296591.1.peg.2330
290058	ATP-dependent DNA helicase UvrD/PcrA	DNA Metabolism	DNA repair	DNA_repair,_bacterial_UvrD_and_related_helicases
40431	ATP-dependent DNA helicase Rep	DNA Metabolism	DNA repair	DNA_repair,_bacterial_UvrD_and_related_helicases
721699	ATP-dependent DNA helicase UvrD/PcrA/Rep	DNA Metabolism	DNA repair	DNA_repair,_bacterial_UvrD_and_related_helicases
1238146	ATP-dependent DNA helicase UvrD/PcrA/Rep, epsilon proteobacterial type 1	DNA Metabolism	DNA repair	DNA_repair,_bacterial_UvrD_and_related_helicases
1024373	ATP-dependent DNA helicase UvrD/PcrA/Rep, epsilon proteobacterial type 2	DNA Metabolism	DNA repair	DNA_repair,_bacterial_UvrD_and_related_helicases
1941456	DNA helicase IV	DNA Metabolism	DNA repair	DNA_repair,_bacterial_UvrD_and_related_helicases
718908	putative ATP-dependent DNA helicase YjcD	DNA Metabolism	DNA repair	DNA_repair,_bacterial_UvrD_and_related_helicases
552082	ATP-dependent DNA helicase pcrA (EC 3.6.1.-)	DNA Metabolism	DNA repair	DNA_repair,_bacterial_UvrD_and_related_helicases
2169390	ATP-dependent DNA helicase UvrD/PcrA, clostridial paralog	DNA Metabolism	DNA repair	DNA_repair,_bacterial_UvrD_and_related_helicases
285043	ATP-dependent DNA helicase UvrD/PcrA, clostridial paralog 2	DNA Metabolism	DNA repair	DNA_repair,_bacterial_UvrD_and_related_helicases
828958	ATP-dependent DNA helicase UvrD/PcrA, proteobacterial paralog	DNA Metabolism	DNA repair	DNA_repair,_bacterial_UvrD_and_related_helicases
1587506	ATP-dependent DNA helicase UvrD/PcrA/Rep family, Francisella type	DNA Metabolism	DNA repair	DNA_repair,_bacterial_UvrD_and_related_helicases
1139071	Plasmid conjugative transfer DNA helicase TrhI	DNA Metabolism	DNA repair	DNA_repair,_bacterial_UvrD_and_related_helicases
2167582	Conjugative transposon transfer DNA helicase	DNA Metabolism	DNA repair	DNA_repair,_bacterial_UvrD_and_related_helicases
1455450	ATP-dependent DNA helicase UvrD/PcrA/Rep, cyanobacterial paralog	DNA Metabolism	DNA repair	DNA_repair,_bacterial_UvrD_and_related_helicases
533857	ATP-dependent DNA helicase UvrD/PcrA, actinomycete paralog	DNA Metabolism	DNA repair	DNA_repair,_bacterial_UvrD_and_related_helicases
434280	Methane monooxygenase component A alpha chain (EC 1.14.13.25)	Carbohydrates	Central carbohydrate metabolism	Soluble_methane_monooxygenase_(sMMO)
1990257	Methane monooxygenase component C (EC 1.14.13.25)	Carbohydrates	Central carbohydrate metabolism	Soluble_methane_monooxygenase_(sMMO)
1578853	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase (EC 1.13.11.54)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine_Salvage
1033559	2,3-diketo-5-methylthiopentyl-1-phosphate enolase	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine_Salvage
1594798	2,3-diketo-5-methylthiopentyl-1-phosphate enolase-phosphatase (EC 3.1.3.77)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine_Salvage
1031001	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine_Salvage
12759	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase related protein	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine_Salvage
1142703	5'-methylthioadenosine nucleosidase (EC 3.2.2.16)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine_Salvage
1574031	5'-methylthioadenosine phosphorylase (EC 2.4.2.28)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine_Salvage
655131	5-methylthioribose kinase (EC 2.7.1.100)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine_Salvage
1188656	Glutamine-dependent 2-keto-4-methylthiobutyrate transaminase	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine_Salvage
2213719	Methionine aminotransferase, PLP-dependent	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine_Salvage
1825029	Methylthioribose-1-phosphate isomerase (EC 5.3.1.23)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine_Salvage
2187575	Methylthioribulose-1-phosphate dehydratase (EC 4.2.1.109)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine_Salvage
1916701	FIGfam014588: Predicted regulator of CFA/I fimbriae	Membrane Transport	Protein secretion system, Type VII (Chaperone/Usher pathway, CU)	Colonization_factor_antigen_I_fimbriae
1916882	CFA/I fimbrial major subunit	Membrane Transport	Protein secretion system, Type VII (Chaperone/Usher pathway, CU)	Colonization_factor_antigen_I_fimbriae
946976	CFA/I fimbrial auxiliary subunit	Membrane Transport	Protein secretion system, Type VII (Chaperone/Usher pathway, CU)	Colonization_factor_antigen_I_fimbriae
1923056	CFA/I fimbrial subunit C usher protein	Membrane Transport	Protein secretion system, Type VII (Chaperone/Usher pathway, CU)	Colonization_factor_antigen_I_fimbriae
1897502	CFA/I fimbrial minor adhesin	Membrane Transport	Protein secretion system, Type VII (Chaperone/Usher pathway, CU)	Colonization_factor_antigen_I_fimbriae
1812096	CFA/I fimbrial chaperone	Membrane Transport	Protein secretion system, Type VII (Chaperone/Usher pathway, CU)	Colonization_factor_antigen_I_fimbriae
896543	Osmoprotectant ABC transporter ATP-binding subunit YehX	Stress Response	Osmotic stress	Osmoprotectant_ABC_transporter_YehZYXW_of_Enterobacteriales
1805486	Osmoprotectant ABC transporter binding protein YehZ	Stress Response	Osmotic stress	Osmoprotectant_ABC_transporter_YehZYXW_of_Enterobacteriales
2178860	Osmoprotectant ABC transporter inner membrane protein YehW	Stress Response	Osmotic stress	Osmoprotectant_ABC_transporter_YehZYXW_of_Enterobacteriales
1924852	Osmoprotectant ABC transporter permease protein YehY	Stress Response	Osmotic stress	Osmoprotectant_ABC_transporter_YehZYXW_of_Enterobacteriales
338421	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP	Phosphorus Metabolism	NA	High_affinity_phosphate_transporter_and_control_of_PHO_regulon
583115	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	Phosphorus Metabolism	NA	High_affinity_phosphate_transporter_and_control_of_PHO_regulon
557763	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	Phosphorus Metabolism	NA	High_affinity_phosphate_transporter_and_control_of_PHO_regulon
738179	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	Phosphorus Metabolism	NA	High_affinity_phosphate_transporter_and_control_of_PHO_regulon
1785118	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	Phosphorus Metabolism	NA	High_affinity_phosphate_transporter_and_control_of_PHO_regulon
2247098	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	Phosphorus Metabolism	NA	High_affinity_phosphate_transporter_and_control_of_PHO_regulon
1139831	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	Phosphorus Metabolism	NA	High_affinity_phosphate_transporter_and_control_of_PHO_regulon
318222	Phosphate transport system regulatory protein PhoU	Phosphorus Metabolism	NA	High_affinity_phosphate_transporter_and_control_of_PHO_regulon
1302288	Polyphosphate kinase (EC 2.7.4.1)	Phosphorus Metabolism	NA	High_affinity_phosphate_transporter_and_control_of_PHO_regulon
1099769	General secretion pathway protein A	Membrane Transport	Protein secretion system, Type II	General_Secretion_Pathway
1424100	General secretion pathway protein B	Membrane Transport	Protein secretion system, Type II	General_Secretion_Pathway
448896	General secretion pathway protein C	Membrane Transport	Protein secretion system, Type II	General_Secretion_Pathway
2249301	General secretion pathway protein D	Membrane Transport	Protein secretion system, Type II	General_Secretion_Pathway
789524	General secretion pathway protein E	Membrane Transport	Protein secretion system, Type II	General_Secretion_Pathway
2219000	General secretion pathway protein F	Membrane Transport	Protein secretion system, Type II	General_Secretion_Pathway
1922749	General secretion pathway protein G	Membrane Transport	Protein secretion system, Type II	General_Secretion_Pathway
438216	General secretion pathway protein H	Membrane Transport	Protein secretion system, Type II	General_Secretion_Pathway
449210	General secretion pathway protein I	Membrane Transport	Protein secretion system, Type II	General_Secretion_Pathway
1951818	General secretion pathway protein J	Membrane Transport	Protein secretion system, Type II	General_Secretion_Pathway
1816804	General secretion pathway protein K	Membrane Transport	Protein secretion system, Type II	General_Secretion_Pathway
1429112	General secretion pathway protein L	Membrane Transport	Protein secretion system, Type II	General_Secretion_Pathway
884930	General secretion pathway protein M	Membrane Transport	Protein secretion system, Type II	General_Secretion_Pathway
1416971	General secretion pathway protein N	Membrane Transport	Protein secretion system, Type II	General_Secretion_Pathway
1947920	General secretion pathway protein O	Membrane Transport	Protein secretion system, Type II	General_Secretion_Pathway
1994372	Cell division initiation protein DivIVA	Clustering-based subsystems	NA	Bacterial_Cell_Division
907868	Cell division protein BolA	Clustering-based subsystems	NA	Bacterial_Cell_Division
1252730	Cell division protein DivIC	Clustering-based subsystems	NA	Bacterial_Cell_Division
2107200	Cell division protein FtsA	Clustering-based subsystems	NA	Bacterial_Cell_Division
238698	Cell division protein FtsH (EC 3.4.24.-)	Clustering-based subsystems	NA	Bacterial_Cell_Division
1236185	Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)	Clustering-based subsystems	NA	Bacterial_Cell_Division
883598	Cell division protein FtsJ	Clustering-based subsystems	NA	Bacterial_Cell_Division
1237410	Cell division protein FtsK	Clustering-based subsystems	NA	Bacterial_Cell_Division
1033081	Cell division protein FtsL	Clustering-based subsystems	NA	Bacterial_Cell_Division
1614811	Cell division protein FtsQ	Clustering-based subsystems	NA	Bacterial_Cell_Division
498107	Cell division protein FtsW	Clustering-based subsystems	NA	Bacterial_Cell_Division
988074	Cell division protein FtsX	Clustering-based subsystems	NA	Bacterial_Cell_Division
1499633	Cell division protein FtsZ (EC 3.4.24.-)	Clustering-based subsystems	NA	Bacterial_Cell_Division
1849110	Cell division protein MraZ	Clustering-based subsystems	NA	Bacterial_Cell_Division
1748036	Cell division topological specificity factor MinE	Clustering-based subsystems	NA	Bacterial_Cell_Division
1165037	Cell division transporter, ATP-binding protein FtsE (TC 3.A.5.1.1)	Clustering-based subsystems	NA	Bacterial_Cell_Division
907860	Cell division trigger factor (EC 5.2.1.8)	Clustering-based subsystems	NA	Bacterial_Cell_Division
884247	Chromosome partitioning protein ParA	Clustering-based subsystems	NA	Bacterial_Cell_Division
1275218	Cytoplasmic axial filament protein CafA and Ribonuclease G (EC 3.1.4.-)	Clustering-based subsystems	NA	Bacterial_Cell_Division
329030	GTP-binding protein Era	Clustering-based subsystems	NA	Bacterial_Cell_Division
1202933	Rod shape-determining protein MreB	Clustering-based subsystems	NA	Bacterial_Cell_Division
1650015	Rod shape-determining protein MreC	Clustering-based subsystems	NA	Bacterial_Cell_Division
850032	Rod shape-determining protein MreD	Clustering-based subsystems	NA	Bacterial_Cell_Division
1106174	Septum formation protein Maf	Clustering-based subsystems	NA	Bacterial_Cell_Division
882721	Septum site-determining protein MinC	Clustering-based subsystems	NA	Bacterial_Cell_Division
345174	Septum site-determining protein MinD	Clustering-based subsystems	NA	Bacterial_Cell_Division
2244582	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)	Clustering-based subsystems	NA	Bacterial_Cell_Division
2032167	rRNA small subunit methyltransferase H	Clustering-based subsystems	NA	Bacterial_Cell_Division
634205	Multiple antibiotic resistance protein MarR	Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Multiple_Antibiotic_Resistance_MAR_locus
963024	Multiple antibiotic resistance protein MarA	Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Multiple_Antibiotic_Resistance_MAR_locus
974036	Multiple antibiotic resistance protein MarB	Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Multiple_Antibiotic_Resistance_MAR_locus
1027100	Multiple antibiotic resistance protein MarC	Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Multiple_Antibiotic_Resistance_MAR_locus
1253164	Inducers of aerial mycelium formation biosynthesis protein BldG	Secondary Metabolism	Bacterial cytostatics, differentiation factors and antibiotics	2-isocapryloyl-3R-hydroxymethyl-gamma-butyrolactone_and_other_bacterial_morphogens
960934	Phage lysin	Phages, Prophages, Transposable elements	Phage Host Interactions	Phage_entry_and_exit
1923982	Phage lysozyme	Phages, Prophages, Transposable elements	Phage Host Interactions	Phage_entry_and_exit
215051	Phage lysozyme (EC 3.2.1.17)	Phages, Prophages, Transposable elements	Phage Host Interactions	Phage_entry_and_exit
1049092	Phage portal	Phages, Prophages, Transposable elements	Phage Host Interactions	Phage_entry_and_exit
851223	Phage holin	Phages, Prophages, Transposable elements	Phage Host Interactions	Phage_entry_and_exit
1081458	Phage endolysin	Phages, Prophages, Transposable elements	Phage Host Interactions	Phage_entry_and_exit
472490	Phage endopeptidase	Phages, Prophages, Transposable elements	Phage Host Interactions	Phage_entry_and_exit
925024	Phage maturase	Phages, Prophages, Transposable elements	Phage Host Interactions	Phage_entry_and_exit
1404158	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase (EC 2.3.1.89)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine_Biosynthesis_DAP_Pathway
945611	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine_Biosynthesis_DAP_Pathway
1042730	Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine_Biosynthesis_DAP_Pathway
1875931	Aspartokinase (EC 2.7.2.4)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine_Biosynthesis_DAP_Pathway
661651	Diaminopimelate decarboxylase (EC 4.1.1.20)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine_Biosynthesis_DAP_Pathway
103121	Diaminopimelate epimerase (EC 5.1.1.7)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine_Biosynthesis_DAP_Pathway
1031989	Diaminopimelate epimerase alternative form predicted for S.aureus (EC 5.1.1.7)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine_Biosynthesis_DAP_Pathway
1643202	Dihydrodipicolinate reductase (EC 1.3.1.26)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine_Biosynthesis_DAP_Pathway
586577	Dihydrodipicolinate synthase (EC 4.2.1.52)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine_Biosynthesis_DAP_Pathway
1012714	L,L-diaminopimelate aminotransferase (EC 2.6.1.83)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine_Biosynthesis_DAP_Pathway
1226135	LL-diaminopimelate aminotransferase, predicted alternative	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine_Biosynthesis_DAP_Pathway
1353450	Meso-diaminopimelate D-dehydrogenase (EC 1.4.1.16)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine_Biosynthesis_DAP_Pathway
1215106	N-acetyl-L,L-diaminopimelate aminotransferase (EC 2.6.1.-)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine_Biosynthesis_DAP_Pathway
2065419	N-acetyl-L,L-diaminopimelate deacetylase (EC 3.5.1.47)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine_Biosynthesis_DAP_Pathway
1305998	N-succinyl-L,L-diaminopimelate aminotransferase alternative (EC 2.6.1.17)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine_Biosynthesis_DAP_Pathway
962739	N-succinyl-L,L-diaminopimelate desuccinylase (EC 3.5.1.18)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine_Biosynthesis_DAP_Pathway
1420281	Beta N-acetyl-glucosaminidase (EC 3.2.1.52)	Cell Wall and Capsule	NA	Recycling_of_Peptidoglycan_Amino_Sugars
